fire_name,fire_dateonly_created,precipitation,max_temp,min_temp,avg_wind_speed,temp_range,wind_temp_ratio,lagged_precipitation,lagged_avg_wind_speed,month,season,fire_longitude,fire_latitude,fire_acres_burned,fire_county
Nees Fire,2018-05-02,0.0,65.0,54.0,7.16,11.0,0.1101538461538461,0.0100000000000004,8.501428571428571,5,Spring,-120.77206,36.85156,1756.0,Merced
Tornado Fire,2018-05-04,0.0,76.0,56.0,8.28,20.0,0.1089473684210526,0.0100000000000004,8.501428571428571,5,Spring,-117.148204,33.504964,70.0,Riverside
Woodchuck Fire,2018-05-04,0.0,76.0,56.0,8.28,20.0,0.1089473684210526,0.0100000000000004,8.501428571428571,5,Spring,-117.003829,33.467999,15.0,Riverside
Moffat Fire,2018-04-19,0.05,62.0,51.0,11.41,11.0,0.1840322580645161,0.0500000000000004,10.802857142857144,4,Spring,-118.08449,36.71537,1065.0,Inyo
Grape Fire,2018-04-24,0.0,64.0,53.0,6.71,11.0,0.10484375,0.0500000000000004,8.022857142857143,4,Spring,-123.55012,40.70258,0.0,Humboldt
Main Fire,2018-04-28,0.0,68.0,54.0,8.28,14.0,0.1217647058823529,0.0,7.511428571428572,4,Spring,-117.32281,33.67815,73.0,Riverside
White Fire,2018-05-18,0.0,67.0,58.0,7.61,9.0,0.1135820895522388,0.0500000000000004,9.331428571428573,5,Spring,-118.9821,35.826333,26.0,Tulare
Jelly Fire,2018-05-18,0.0,67.0,58.0,7.61,9.0,0.1135820895522388,0.0500000000000004,9.331428571428573,5,Spring,-122.21032,40.31759,103.0,Tehama
Ager Fire,2018-05-19,0.0,67.0,58.0,7.61,9.0,0.1135820895522388,0.0500000000000004,9.3,5,Spring,-122.513883,41.791859,27.0,Siskiyou
Plaza Fire,2018-05-20,0.0,68.0,59.0,8.72,9.0,0.128235294117647,0.0,9.14,5,Spring,-121.01638,37.056944,88.0,Merced
Bellagio Fire,2018-05-21,0.0,66.0,59.0,7.61,7.0,0.1153030303030303,0.0,8.788571428571428,5,Spring,-122.23059,38.16303,12.0,Napa
Agua Fire,2018-05-22,0.0,67.0,59.0,8.05,8.0,0.1201492537313432,0.0,8.437142857142858,5,Spring,-117.03134,33.35505,59.0,San Diego
Experimental Fire,2018-05-23,0.0,67.0,59.0,9.84,8.0,0.146865671641791,0.0,8.212857142857144,5,Spring,-119.75307,37.0979,56.0,Madera
Water Fire,2018-05-24,0.0,66.0,59.0,8.05,7.0,0.1219696969696969,0.0,8.212857142857143,5,Spring,-120.12441,35.56922,100.0,San Luis Obispo
Cobble Fire,2018-05-26,0.0,68.0,57.0,9.62,11.0,0.1414705882352941,0.0,9.521428571428572,5,Spring,-119.42172,36.75581,108.0,Fresno
Keeler Fire,2018-05-27,0.0,70.0,58.0,7.38,12.0,0.1054285714285714,0.0,9.33,5,Spring,-121.76828,37.21803,16.0,Santa Clara
70th Fire,2018-05-28,0.0,69.0,59.0,7.38,10.0,0.1069565217391304,0.0,9.297142857142855,5,Spring,-116.10231,33.53924,10.0,Riverside
Chrome Fire,2018-05-28,0.0,69.0,59.0,7.38,10.0,0.1069565217391304,0.0,9.297142857142855,5,Spring,-122.58666,39.65578,75.0,Glenn
Stuhr Fire,2018-05-29,0.0,69.0,61.0,7.16,8.0,0.1037681159420289,0.0,9.17,5,Spring,-121.10903,37.32744,63.0,Stanislaus
Vineyard Fire,2018-05-29,0.0,69.0,61.0,7.16,8.0,0.1037681159420289,0.0,9.17,5,Spring,-120.64028,35.71859,25.0,San Luis Obispo
Grant Fire,2018-05-30,0.0,68.0,60.0,8.5,8.0,0.125,0.0,8.978571428571428,5,Spring,-121.57918,37.75375,484.0,Alameda
Madison FIre,2018-06-01,0.0,70.0,57.0,8.05,13.0,0.115,0.0,8.148571428571428,6,Summer,-122.01762,38.64953,14.0,Yolo
Open Fire,2018-06-01,0.0,70.0,57.0,8.05,13.0,0.115,0.0,8.148571428571428,6,Summer,-122.65582,39.46543,127.0,Glenn
Plymire Fire,2018-06-01,0.0,70.0,57.0,8.05,13.0,0.115,0.0,8.148571428571428,6,Summer,-122.29388,40.201826,23.0,Tehama
Glen Fire,2018-06-02,0.0,72.0,59.0,7.61,13.0,0.1056944444444444,0.0,7.861428571428571,6,Summer,-121.86473,37.99113,23.0,Contra Costa
Aliso Fire,2018-06-02,0.0,72.0,59.0,7.61,13.0,0.1056944444444444,0.0,7.861428571428571,6,Summer,-117.72044,33.55132,175.0,Orange
Jardin Fire,2018-06-02,0.0,72.0,59.0,7.61,13.0,0.1056944444444444,0.0,7.861428571428571,6,Summer,-117.22215,33.45014,10.0,Riverside
Coldwell Fire,2018-06-02,0.0,72.0,59.0,7.61,13.0,0.1056944444444444,0.0,7.861428571428571,6,Summer,-120.55324,36.10499,13.0,Fresno
Black Fire,2018-06-03,0.0,71.0,61.0,7.16,10.0,0.1008450704225352,0.0,7.83,6,Summer,-122.3307,39.80827,10.0,Tehama
Grande Fire,2018-06-03,0.0,71.0,61.0,7.16,10.0,0.1008450704225352,0.0,7.83,6,Summer,-117.31468,33.47413,11.0,Riverside
Ethanac Fire,2018-06-03,0.0,71.0,61.0,7.16,10.0,0.1008450704225352,0.0,7.83,6,Summer,-117.28189,33.742,17.0,Riverside
Fairview Fire,2018-06-03,0.0,71.0,61.0,7.16,10.0,0.1008450704225352,0.0,7.83,6,Summer,-121.36446,36.83036,35.0,San Benito
Resort Fire,2018-06-03,0.0,71.0,61.0,7.16,10.0,0.1008450704225352,0.0,7.83,6,Summer,-120.91793,35.75737,12.0,San Luis Obispo
Martin Fire,2018-06-03,0.0,71.0,61.0,7.16,10.0,0.1008450704225352,0.0,7.83,6,Summer,-122.33769,41.58233,37.0,Siskiyou
Adobe Fire,2018-06-03,0.0,71.0,61.0,7.16,10.0,0.1008450704225352,0.0,7.83,6,Summer,-117.06782,32.78031,38.0,San Diego
Green Fire,2018-06-03,0.0,71.0,61.0,7.16,10.0,0.1008450704225352,0.0,7.83,6,Summer,-116.92404,32.75072,10.0,San Diego
Stone Fire,2018-06-04,0.0,72.0,60.0,6.93,12.0,0.09625,0.0,7.765714285714286,6,Summer,-118.31138,34.5486,1352.0,Los Angeles
Meamber Fire,2018-06-04,0.0,72.0,60.0,6.93,12.0,0.09625,0.0,7.765714285714286,6,Summer,-122.98442,41.64805,12.0,Siskiyou
Airline Fire,2018-06-04,0.0,72.0,60.0,6.93,12.0,0.09625,0.0,7.765714285714286,6,Summer,-120.99322,36.40755,1314.0,San Benito
Eastern Fire,2018-06-04,0.0,72.0,60.0,6.93,12.0,0.09625,0.0,7.765714285714286,6,Summer,-120.901167,36.378333,513.0,San Benito
ONeals Fire,2018-06-04,0.0,72.0,60.0,6.93,12.0,0.09625,0.0,7.765714285714286,6,Summer,-119.623981,37.10181,300.0,Madera
Panoche Fire,2018-06-04,0.0,72.0,60.0,6.93,12.0,0.09625,0.0,7.765714285714286,6,Summer,-121.03253,36.64832,64.0,San Benito
Pallet Fire,2018-06-05,0.0,70.0,61.0,8.28,9.0,0.1182857142857142,0.0,7.925714285714286,6,Summer,-122.44408,38.245151,10.0,Sonoma
Vista Fire,2018-06-05,0.0,70.0,61.0,8.28,9.0,0.1182857142857142,0.0,7.925714285714286,6,Summer,-117.22974,33.40769,12.0,San Diego
Recycle Fire,2018-06-06,0.0,69.0,60.0,9.4,9.0,0.136231884057971,0.0,8.054285714285715,6,Summer,-116.46674,32.63046,265.0,San Diego
Liberty Fire,2018-06-11,0.0,76.0,61.0,7.16,15.0,0.0942105263157894,0.0,7.861428571428571,6,Summer,-121.09199,38.24033,62.0,San Joaquin
Bear Fire,2018-06-07,0.0,71.0,58.0,8.5,13.0,0.1197183098591549,0.0,7.99,6,Summer,-120.24315,37.33924,200.0,Merced
Apple Fire,2018-06-09,0.0,75.0,61.0,8.5,14.0,0.1133333333333333,0.0,7.861428571428571,6,Summer,-122.3571,39.94355,2956.0,Tehama
Chrome Fire,2018-06-09,0.0,75.0,61.0,8.5,14.0,0.1133333333333333,0.0,7.861428571428571,6,Summer,-122.58218,39.64978,2290.0,Glenn
Mission Fire,2018-06-09,0.0,75.0,61.0,8.5,14.0,0.1133333333333333,0.0,7.861428571428571,6,Summer,-122.5275,37.97638,12.0,Marin
South Fire,2018-06-09,0.0,75.0,61.0,8.5,14.0,0.1133333333333333,0.0,7.861428571428571,6,Summer,-122.5275,37.97638,175.0,Los Angeles
Sam Fire,2018-06-09,0.0,75.0,61.0,8.5,14.0,0.1133333333333333,0.0,7.861428571428571,6,Summer,-121.11936,35.9352,96.0,Monterey
Beaver Fire,2018-06-12,0.0,75.0,62.0,7.16,13.0,0.0954666666666666,0.0,7.701428571428571,6,Summer,-120.862579,36.37532,215.0,San Benito
Vista Fire,2018-06-13,0.0,72.0,60.0,8.28,12.0,0.1149999999999999,0.0,7.541428571428571,6,Summer,-120.670311,35.663607,60.0,San Luis Obispo
Santiago Fire,2018-06-11,0.0,76.0,61.0,7.16,15.0,0.0942105263157894,0.0,7.861428571428571,6,Summer,-117.746625,33.787838,155.0,Orange
Euclid Fire,2018-06-12,0.0,75.0,62.0,7.16,13.0,0.0954666666666666,0.0,7.701428571428571,6,Summer,-117.654299,33.925862,154.0,Riverside
Portola Fire ,2018-06-12,0.0,75.0,62.0,7.16,13.0,0.0954666666666666,0.0,7.701428571428571,6,Summer,-118.427886,34.110516,20.0,Los Angeles
Spring Fire,2018-06-13,0.0,72.0,60.0,8.28,12.0,0.1149999999999999,0.0,7.541428571428571,6,Summer,-122.135924,40.394073,70.0,Tehama
Bridle Fire,2018-06-14,0.0,76.0,61.0,8.28,15.0,0.1089473684210526,0.0,7.509999999999999,6,Summer,-116.821724,33.524412,20.0,Riverside
70 Fire,2018-06-14,0.0,76.0,61.0,8.28,15.0,0.1089473684210526,0.0,7.509999999999999,6,Summer,-121.617698,39.602703,20.0,Butte
Creston FIre,2018-06-14,0.0,76.0,61.0,8.28,15.0,0.1089473684210526,0.0,7.509999999999999,6,Summer,-120.624135,35.58354,60.0,San Luis Obispo
Tumbleweed Fire,2018-06-14,0.0,76.0,61.0,8.28,15.0,0.1089473684210526,0.0,7.509999999999999,6,Summer,-120.36403,40.3768,646.0,Lassen
Planada Fire,2018-06-15,0.0,73.0,62.0,7.61,11.0,0.1042465753424657,0.0,7.702857142857143,6,Summer,-120.34207,37.39339,4563.0,Merced
Raymond Fire,2018-06-15,0.0,73.0,62.0,7.61,11.0,0.1042465753424657,0.0,7.702857142857143,6,Summer,-119.91223,37.14663,60.0,Madera
Boyer Fire,2018-06-15,0.0,73.0,62.0,7.61,11.0,0.1042465753424657,0.0,7.702857142857143,6,Summer,-119.84299,37.47677,53.0,Mariposa
Oregon Fire,2018-06-16,0.0,73.0,63.0,9.17,10.0,0.1256164383561643,0.0,7.798571428571429,6,Summer,-121.521111,39.549167,40.0,Butte
Creek Fire,2018-06-16,0.0,73.0,63.0,9.17,10.0,0.1256164383561643,0.0,7.798571428571429,6,Summer,-122.476381,38.886518,32.0,Lake
Willow Fire,2018-06-16,0.0,73.0,63.0,9.17,10.0,0.1256164383561643,0.0,7.798571428571429,6,Summer,-121.998967,38.015323,25.0,Contra Costa
China Fire,2018-06-17,0.0,69.0,62.0,8.95,7.0,0.1297101449275362,0.0,8.087142857142856,6,Summer,-120.892404,38.265645,17.0,Amador
Upper Colony Fire,2018-06-17,0.0,69.0,62.0,8.95,7.0,0.1297101449275362,0.0,8.087142857142856,6,Summer,-119.416746,38.834395,1202.0,
Vallecitos Fire,2018-06-17,0.0,69.0,62.0,8.95,7.0,0.1297101449275362,0.0,8.087142857142856,6,Summer,-121.806775,37.627119,20.0,Alameda
Dinosaur Fire,2018-06-17,0.0,69.0,62.0,8.95,7.0,0.1297101449275362,0.0,8.087142857142856,6,Summer,-121.176354,37.05876,185.0,Merced
Wheeler Fire,2018-06-18,0.0,70.0,61.0,11.18,9.0,0.1597142857142857,0.0,8.661428571428571,6,Summer,-120.199162,37.707234,115.0,Mariposa
Iron Fire,2018-06-19,0.0,70.0,60.0,8.05,10.0,0.115,0.0,8.788571428571428,6,Summer,-121.908976,37.779209,40.0,Contra Costa
Ranchita Fire,2018-06-19,0.0,70.0,60.0,8.05,10.0,0.115,0.0,8.788571428571428,6,Summer,-120.57833,35.77017,10.0,Monterey
Yankee Fire,2018-06-20,0.0,72.0,61.0,6.71,11.0,0.0931944444444444,0.0,8.564285714285713,6,Summer,-120.75593,35.73629,1500.0,San Luis Obispo
Creek Fire,2018-06-21,0.0,74.0,64.0,6.93,10.0,0.0936486486486486,0.0,8.371428571428572,6,Summer,-120.39295,35.05747,10.0,San Luis Obispo
Bascom Fire,2018-06-23,0.0,71.0,63.0,8.72,8.0,0.1228169014084507,0.0,8.274285714285714,6,Summer,-122.17457,40.52909,328.0,Shasta
Lane Fire,2018-06-23,0.0,71.0,63.0,8.72,8.0,0.1228169014084507,0.0,8.274285714285714,6,Summer,-121.77867,40.35068,3392.0,Tehama
Sierra Fire,2018-06-23,0.0,71.0,63.0,8.72,8.0,0.1228169014084507,0.0,8.274285714285714,6,Summer,-122.19792,40.12791,170.0,Tehama
Stoll Fire,2018-06-23,0.0,71.0,63.0,8.72,8.0,0.1228169014084507,0.0,8.274285714285714,6,Summer,-122.27574,40.18395,268.0,Tehama
Pawnee Fire,2018-06-23,0.0,71.0,63.0,8.72,8.0,0.1228169014084507,0.0,8.274285714285714,6,Summer,-122.59848,39.0674,15180.0,Lake
Canyon Fire,2018-06-23,0.0,71.0,63.0,8.72,8.0,0.1228169014084507,0.0,8.274285714285714,6,Summer,-118.75495,34.53765,62.0,Los Angeles
Stony Fire,2018-07-04,0.0,75.0,65.0,9.17,10.0,0.1222666666666666,0.0,8.755714285714285,7,Summer,-122.512012,39.2976,75.0,Colusa
Sheep Fire,2018-06-29,0.0,74.0,65.0,8.72,9.0,0.1178378378378378,0.0,8.65857142857143,6,Summer,-118.72905,35.1234,95.0,Kern
Creek Fire,2018-06-24,0.0,74.0,63.0,8.5,11.0,0.1148648648648648,0.0,8.209999999999999,6,Summer,-122.42308,40.50318,1678.0,Shasta
Flat Fire,2018-06-24,0.0,74.0,63.0,8.5,11.0,0.1148648648648648,0.0,8.209999999999999,6,Summer,-120.30187,37.80785,163.0,Tuolumne
Horse Fire,2018-06-24,0.0,74.0,63.0,8.5,11.0,0.1148648648648648,0.0,8.209999999999999,6,Summer,-120.68902,37.95766,80.0,Calaveras
Romero Fire,2018-06-24,0.0,74.0,63.0,8.5,11.0,0.1148648648648648,0.0,8.209999999999999,6,Summer,-121.09354,37.08529,68.0,Merced
Peach Fire ,2018-07-05,0.0,80.0,64.0,9.62,16.0,0.12025,0.0,9.01142857142857,7,Summer,-123.38493,39.038859,90.0,Mendocino
Waverly Fire,2018-06-29,0.0,74.0,65.0,8.72,9.0,0.1178378378378378,0.0,8.65857142857143,6,Summer,-120.945482,38.052055,11789.0,San Joaquin
Llano Fire,2018-06-29,0.0,74.0,65.0,8.72,9.0,0.1178378378378378,0.0,8.65857142857143,6,Summer,-121.954098,39.6139,10.0,Butte
Flat Fire,2018-06-28,0.0,72.0,64.0,7.83,8.0,0.10875,0.0,8.467142857142857,6,Summer,-122.9144,40.60402,300.0,Trinity
San Ardo,2018-06-26,0.0,72.0,63.0,9.17,9.0,0.1273611111111111,0.0,8.147142857142857,6,Summer,-120.86256,35.95515,375.0,Monterey
Lions Fire,2018-06-11,0.0,76.0,61.0,7.16,15.0,0.0942105263157894,0.0,7.861428571428571,6,Summer,-119.118,37.571,4064.0,Madera
Anchor Fire,2018-06-27,0.0,72.0,64.0,8.05,8.0,0.1118055555555555,0.0,8.338571428571429,6,Summer,-119.304499,36.696879,76.0,Fresno
Shippee Fire,2018-06-26,0.0,72.0,63.0,9.17,9.0,0.1273611111111111,0.0,8.147142857142857,6,Summer,-121.78208,39.59872,460.0,Butte
Fox Fire,2018-06-26,0.0,72.0,63.0,9.17,9.0,0.1273611111111111,0.0,8.147142857142857,6,Summer,-120.71488,35.33916,260.0,San Luis Obispo
Hyatt Fire,2018-06-27,0.0,72.0,64.0,8.05,8.0,0.1118055555555555,0.0,8.338571428571429,6,Summer,-120.45053,40.316137,383.0,Lassen
Cherry Fire,2018-06-27,0.0,72.0,64.0,8.05,8.0,0.1118055555555555,0.0,8.338571428571429,6,Summer,-122.99272,41.83359,63.0,Siskiyou
Par Fire,2018-07-04,0.0,75.0,65.0,9.17,10.0,0.1222666666666666,0.0,8.755714285714285,7,Summer,-121.637759,39.491737,191.0,Butte
Grant Fire,2018-06-29,0.0,74.0,65.0,8.72,9.0,0.1178378378378378,0.0,8.65857142857143,6,Summer,-121.17693,38.595865,30.0,Sacramento
Valley Fire,2018-06-29,0.0,74.0,65.0,8.72,9.0,0.1178378378378378,0.0,8.65857142857143,6,Summer,-121.9921,37.94714,268.0,Contra Costa
Tesla Fire,2018-06-29,0.0,74.0,65.0,8.72,9.0,0.1178378378378378,0.0,8.65857142857143,6,Summer,-121.67144,37.66074,70.0,Santa Clara
Creek Fire,2018-06-30,0.0,76.0,66.0,7.61,10.0,0.1001315789473684,0.0,8.5,6,Summer,-117.15381,34.17711,33.0,San Bernardino
County Fire,2018-06-30,0.0,76.0,66.0,7.61,10.0,0.1001315789473684,0.0,8.5,6,Summer,-122.18183,38.80583,90000.0,"Napa, Yolo"
Benton Fire,2018-07-04,0.0,75.0,65.0,9.17,10.0,0.1222666666666666,0.0,8.755714285714285,7,Summer,-116.732032,33.56349,63.0,Riverside
Lariat Fire,2018-07-14,0.0,78.0,68.0,8.72,10.0,0.1117948717948718,0.0,8.338571428571429,7,Summer,-122.44008,40.00293,33.0,Tehama
School Fire,2018-07-10,0.0,85.0,72.0,7.83,13.0,0.0921176470588235,0.0,7.955714285714285,7,Summer,-119.50461,37.22791,12.0,Madera
Petersburg Fire,2018-07-01,0.0,73.0,65.0,9.4,8.0,0.1287671232876712,0.0,8.62857142857143,7,Summer,-123.051,41.085,215.0,Siskiyou
West Fire,2018-07-06,0.0,92.0,68.0,8.5,24.0,0.092391304347826,0.0,8.98,7,Summer,-116.7311,32.833674,504.0,San Diego
Buckingham Fire,2018-07-02,0.0,72.0,64.0,10.51,8.0,0.1459722222222222,0.0,8.755714285714285,7,Summer,-122.12351,37.86339,45.0,Contra Costa
Building Fire,2018-07-06,0.0,92.0,68.0,8.5,24.0,0.092391304347826,0.0,8.98,7,Summer,-116.764733,32.619855,10.0,San Diego
Shingle Fire,2018-07-04,0.0,75.0,65.0,9.17,10.0,0.1222666666666666,0.0,8.755714285714285,7,Summer,-121.059979,38.539806,316.0,El Dorado
Klamathon Fire,2018-07-05,0.0,80.0,64.0,9.62,16.0,0.12025,0.0,9.01142857142857,7,Summer,-122.534655,41.893332,38008.0,Siskiyou
Irish Fire,2018-07-06,0.0,92.0,68.0,8.5,24.0,0.092391304347826,0.0,8.98,7,Summer,-120.95408,38.42623,825.0,Amador
Valley Fire,2018-07-06,0.0,92.0,68.0,8.5,24.0,0.092391304347826,0.0,8.98,7,Summer,-116.958806,34.095568,1350.0,San Bernardino
Eagle Fire,2018-07-13,0.0,76.0,69.0,10.51,7.0,0.1382894736842105,0.0,8.147142857142857,7,Summer,-120.11461,41.29363,2100.0,Modoc
Holiday Fire,2018-07-06,0.0,92.0,68.0,8.5,24.0,0.092391304347826,0.0,8.98,7,Summer,-119.831389,34.463889,113.0,Santa Barbara
Bridle Fire,2018-07-06,0.0,92.0,68.0,8.5,24.0,0.092391304347826,0.0,8.98,7,Summer,-121.53586,37.06367,116.0,Santa Clara
Stoney Fire,2018-07-12,0.0,79.0,70.0,9.84,9.0,0.1245569620253164,0.0,7.859999999999999,7,Summer,-121.76859,39.77124,962.0,Butte
Gray Fire,2018-07-13,0.0,76.0,69.0,10.51,7.0,0.1382894736842105,0.0,8.147142857142857,7,Summer,-117.35606,34.171786,12.0,San Bernardino
Ferguson Fire,2018-07-13,0.0,76.0,69.0,10.51,7.0,0.1382894736842105,0.0,8.147142857142857,7,Summer,-119.88581,37.6549,96901.0,Mariposa
Lebec Fire,2018-07-08,0.0,89.0,74.0,6.26,15.0,0.0703370786516854,0.0,8.498571428571429,7,Summer,-118.87881,34.86022,62.0,Kern
Dark Fire,2018-07-10,0.0,85.0,72.0,7.83,13.0,0.0921176470588235,0.0,7.955714285714285,7,Summer,-121.51772,39.66492,11.0,Butte
Curie Fire,2018-07-10,0.0,85.0,72.0,7.83,13.0,0.0921176470588235,0.0,7.955714285714285,7,Summer,-121.79189,37.22545,70.0,Santa Clara
Hale Fire,2018-07-10,0.0,85.0,72.0,7.83,13.0,0.0921176470588235,0.0,7.955714285714285,7,Summer,-121.702547,37.163594,51.0,Santa Clara
Kelley Fire,2018-07-14,0.0,78.0,68.0,8.72,10.0,0.1117948717948718,0.0,8.338571428571429,7,Summer,-120.61108,41.50105,52.0,Modoc
Panoche Fire,2018-07-11,0.0,80.0,71.0,8.28,9.0,0.1035,0.0,7.828571428571428,7,Summer,-121.0454,36.65351,278.0,San Benito
Georges Fire,2018-07-08,0.0,89.0,74.0,6.26,15.0,0.0703370786516854,0.0,8.498571428571429,7,Summer,-118.21881,36.6734,2883.0,Inyo
Vista Fire,2018-07-08,0.0,89.0,74.0,6.26,15.0,0.0703370786516854,0.0,8.498571428571429,7,Summer,-122.23449,40.62693,31.0,Shasta
Bruce Fire,2018-07-08,0.0,89.0,74.0,6.26,15.0,0.0703370786516854,0.0,8.498571428571429,7,Summer,-121.85311,37.79718,56.0,Contra Costa
Grant Fire,2018-07-08,0.0,89.0,74.0,6.26,15.0,0.0703370786516854,0.0,8.498571428571429,7,Summer,-121.60646,37.75646,480.0,Alameda
James Loop Fire,2018-07-09,0.0,91.0,73.0,6.93,18.0,0.0761538461538461,0.0,7.987142857142857,7,Summer,-119.82242,39.05391,280.0,
Box Fire,2018-07-06,0.0,92.0,68.0,8.5,24.0,0.092391304347826,0.0,8.98,7,Summer,-117.40967,34.22526,100.0,San Bernardino
Cornerstone Fire,2018-07-09,0.0,91.0,73.0,6.93,18.0,0.0761538461538461,0.0,7.987142857142857,7,Summer,-119.80414,37.19817,11.0,Madera
Spring 2 Fire,2018-07-09,0.0,91.0,73.0,6.93,18.0,0.0761538461538461,0.0,7.987142857142857,7,Summer,-122.59789,39.06715,80.0,Lake
Dale Fire,2018-07-09,0.0,91.0,73.0,6.93,18.0,0.0761538461538461,0.0,7.987142857142857,7,Summer,-121.93908,40.33682,856.0,Tehama
Idria Fire,2018-07-12,0.0,79.0,70.0,9.84,9.0,0.1245569620253164,0.0,7.859999999999999,7,Summer,-120.82355,36.59036,116.0,San Benito
3-2 Fire,2018-07-14,0.0,78.0,68.0,8.72,10.0,0.1117948717948718,0.0,8.338571428571429,7,Summer,-120.02137,39.99309,14.0,Lassen
Steamboat Fire,2018-07-15,0.0,78.0,69.0,7.38,9.0,0.0946153846153846,0.0,8.498571428571429,7,Summer,-122.47293,41.70877,224.0,Siskiyou
3-10 Fire,2018-07-15,0.0,78.0,69.0,7.38,9.0,0.0946153846153846,0.0,8.498571428571429,7,Summer,-121.21597,40.95234,56.0,Lassen
Johnson Fire,2018-07-15,0.0,78.0,69.0,7.38,9.0,0.0946153846153846,0.0,8.498571428571429,7,Summer,-123.85404,41.34453,16.0,Humboldt
3-18 Fire,2018-07-15,0.0,78.0,69.0,7.38,9.0,0.0946153846153846,0.0,8.498571428571429,7,Summer,-121.05722,41.08583,32.0,Lassen
3-16 Fire,2018-07-15,0.0,78.0,69.0,7.38,9.0,0.0946153846153846,0.0,8.498571428571429,7,Summer,-121.27049,40.94666,89.0,Lassen
Tuscan Fire,2018-07-15,0.0,78.0,69.0,7.38,9.0,0.0946153846153846,0.0,8.498571428571429,7,Summer,-122.11375,40.27754,50.0,Tehama
Mill Creek 1 Fire,2018-08-16,0.0,81.0,72.0,7.61,9.0,0.0939506172839506,0.0,7.991428571428571,8,Summer,-123.688056,41.07944,3674.0,Humboldt
Camp Fire,2018-07-17,0.0,76.0,69.0,8.28,7.0,0.1089473684210526,0.0,8.787142857142857,7,Summer,-120.97339,35.70086,14.0,San Luis Obispo
Border Fire,2018-07-17,0.0,76.0,69.0,8.28,7.0,0.1089473684210526,0.0,8.787142857142857,7,Summer,-116.8663,32.557566,28.0,San Diego
Lott Fire,2018-07-17,0.0,76.0,69.0,8.28,7.0,0.1089473684210526,0.0,8.787142857142857,7,Summer,-122.37985,41.632373,10.0,Siskiyou
Cruces Fire,2018-07-18,0.0,78.0,69.0,7.61,9.0,0.0975641025641025,0.0,8.69142857142857,7,Summer,-120.31805556,34.54305556,77.0,Santa Barbara
Eighty Eight Fire,2018-07-18,0.0,78.0,69.0,7.61,9.0,0.0975641025641025,0.0,8.69142857142857,7,Summer,-121.99388889,38.59694444,822.0,Yolo
Simmons Fire,2018-07-19,0.0,79.0,69.0,8.28,10.0,0.1048101265822784,0.0,8.468571428571428,7,Summer,-121.43131,39.57202,43.0,Butte
Ben Fire,2018-07-19,0.0,79.0,69.0,8.28,10.0,0.1048101265822784,0.0,8.468571428571428,7,Summer,-119.97546,37.28365,40.0,Mariposa
Cinnamon Fire,2018-07-20,0.0,76.0,68.0,9.62,8.0,0.126578947368421,0.0,8.34142857142857,7,Summer,-116.78928,33.04898,13.0,San Diego
Skyline Fire,2018-07-19,0.0,79.0,69.0,8.28,10.0,0.1048101265822784,0.0,8.468571428571428,7,Summer,-117.607577,33.836101,282.0,Riverside
Highland Fire,2018-07-20,0.0,76.0,68.0,9.62,8.0,0.126578947368421,0.0,8.34142857142857,7,Summer,-122.649626,40.741186,63.0,Shasta
Windmill Fire,2018-07-20,0.0,76.0,68.0,9.62,8.0,0.126578947368421,0.0,8.34142857142857,7,Summer,-120.22298,34.62412,110.0,Santa Barbara
Carder Fire,2018-07-21,0.0,77.0,69.0,11.63,8.0,0.151038961038961,0.0,8.757142857142856,7,Summer,-122.86854,38.91152,50.0,Lake
Rock Fire,2018-07-21,0.0,77.0,69.0,11.63,8.0,0.151038961038961,0.0,8.757142857142856,7,Summer,-120.95157,35.68539,30.0,San Luis Obispo
Mustang Fire,2018-07-21,0.0,77.0,69.0,11.63,8.0,0.151038961038961,0.0,8.757142857142856,7,Summer,-120.71907,35.64917,37.0,San Luis Obispo
Country Fire,2018-07-22,0.0,80.0,68.0,8.5,12.0,0.10625,0.0,8.917142857142856,7,Summer,-121.88807,37.449425,320.0,Santa Clara
Heart Fire,2018-07-21,0.0,77.0,69.0,11.63,8.0,0.151038961038961,0.0,8.757142857142856,7,Summer,-123.258319,39.279833,67.0,Mendocino
Horse Creek Fire,2018-07-19,0.0,79.0,69.0,8.28,10.0,0.1048101265822784,0.0,8.468571428571428,7,Summer,-118.70443,36.42638,34.0,Tulare
Carr Fire,2018-07-23,0.0,85.0,70.0,7.83,15.0,0.0921176470588235,0.0,8.821428571428571,7,Summer,-122.62357,40.65428,229651.0,"Shasta, Trinity"
Pico Fire,2018-07-23,0.0,85.0,70.0,7.83,15.0,0.0921176470588235,0.0,8.821428571428571,7,Summer,-118.60441,34.38039,128.0,Los Angeles
Martinez Fire,2018-07-23,0.0,85.0,70.0,7.83,15.0,0.0921176470588235,0.0,8.821428571428571,7,Summer,-116.154398,33.56921,40.0,Riverside
Ridge Fire,2018-09-02,0.0,77.0,69.0,8.28,8.0,0.1075324675324675,0.0,7.957142857142857,9,Fall,-122.97222,38.981389,36.0,Lake
Crestline Fire,2018-07-24,0.0,85.0,69.0,6.71,16.0,0.0789411764705882,0.0,8.597142857142858,7,Summer,-121.90215,40.824,51.0,Shasta
Roxie Fire (Formerly 1-1 Fire),2018-07-24,0.0,85.0,69.0,6.71,16.0,0.0789411764705882,0.0,8.597142857142858,7,Summer,-120.82497,40.34822,167.0,Lassen
